path,label,split
data\raw\round\round (233).jpg,round,train
data\raw\round\round (126).jpg,round,train
data\raw\round\round (436).jpg,round,train
data\raw\round\round (532).jpg,round,train
data\raw\round\round (636).jpg,round,train
data\raw\round\round (304).jpg,round,train
data\raw\round\round (534).jpg,round,train
data\raw\round\round (717).jpg,round,train
data\raw\round\round (643).jpg,round,train
data\raw\round\round (506).jpg,round,train
data\raw\round\round (818).jpg,round,train
data\raw\round\round (361).jpg,round,train
data\raw\round\round (540).jpg,round,train
data\raw\round\round (696).jpg,round,train
data\raw\round\round (902).jpg,round,train
data\raw\round\round (884).jpg,round,train
data\raw\round\round (13).jpg,round,train
data\raw\round\round (164).jpg,round,train
data\raw\round\round (816).jpg,round,train
data\raw\round\round (274).jpg,round,train
data\raw\round\round (787).jpg,round,train
data\raw\round\round (236).jpg,round,train
data\raw\round\round (662).jpg,round,train
data\raw\round\round (242).jpg,round,train
data\raw\round\round (742).jpg,round,train
data\raw\round\round (485).jpg,round,train
data\raw\round\round (615).jpg,round,train
data\raw\round\round (533).jpg,round,train
data\raw\round\round (614).jpg,round,train
data\raw\round\round (130).jpg,round,train
data\raw\round\round (961).jpg,round,train
data\raw\round\round (868).jpg,round,train
data\raw\round\round (860).jpg,round,train
data\raw\round\round (933).jpg,round,train
data\raw\round\round (813).jpg,round,train
data\raw\round\round (590).jpg,round,train
data\raw\round\round (538).jpg,round,train
data\raw\round\round (931).jpg,round,train
data\raw\round\round (337).jpg,round,train
data\raw\round\round (596).jpg,round,train
data\raw\round\round (942).jpg,round,train
data\raw\round\round (133).jpg,round,train
data\raw\round\round (648).jpg,round,train
data\raw\round\round (724).jpg,round,train
data\raw\round\round (380).jpg,round,train
data\raw\round\round (932).jpg,round,train
data\raw\round\round (14).jpg,round,train
data\raw\round\round (812).jpg,round,train
data\raw\round\round (567).jpg,round,train
data\raw\round\round (989).jpg,round,train
data\raw\round\round (833).jpg,round,train
data\raw\round\round (972).jpg,round,train
data\raw\round\round (461).jpg,round,train
data\raw\round\round (681).jpg,round,train
data\raw\round\round (520).jpg,round,train
data\raw\round\round (213).jpg,round,train
data\raw\round\round (69).jpg,round,train
data\raw\round\round (977).jpg,round,train
data\raw\round\round (815).jpg,round,train
data\raw\round\round (171).jpg,round,train
data\raw\round\round (8).jpg,round,train
data\raw\round\round (92).jpg,round,train
data\raw\round\round (191).jpg,round,train
data\raw\round\round (400).jpg,round,train
data\raw\round\round (1).jpg,round,train
data\raw\round\round (805).jpg,round,train
data\raw\round\round (639).jpg,round,train
data\raw\round\round (825).jpg,round,train
data\raw\round\round (155).jpg,round,train
data\raw\round\round (105).jpg,round,train
data\raw\round\round (887).jpg,round,train
data\raw\round\round (768).jpg,round,train
data\raw\round\round (143).jpg,round,train
data\raw\round\round (752).jpg,round,train
data\raw\round\round (12).jpg,round,train
data\raw\round\round (871).jpg,round,train
data\raw\round\round (539).jpg,round,train
data\raw\round\round (507).jpg,round,train
data\raw\round\round (158).jpg,round,train
data\raw\round\round (432).jpg,round,train
data\raw\round\round (350).jpg,round,train
data\raw\round\round (968).jpg,round,train
data\raw\round\round (63).jpg,round,train
data\raw\round\round (45).jpg,round,train
data\raw\round\round (763).jpg,round,train
data\raw\round\round (716).jpg,round,train
data\raw\round\round (652).jpg,round,train
data\raw\round\round (462).jpg,round,train
data\raw\round\round (734).jpg,round,train
data\raw\round\round (281).jpg,round,train
data\raw\round\round (899).jpg,round,train
data\raw\round\round (881).jpg,round,train
data\raw\round\round (671).jpg,round,train
data\raw\round\round (911).jpg,round,train
data\raw\round\round (557).jpg,round,train
data\raw\round\round (778).jpg,round,train
data\raw\round\round (854).jpg,round,train
data\raw\round\round (10).jpg,round,train
data\raw\round\round (366).jpg,round,train
data\raw\round\round (249).jpg,round,train
data\raw\round\round (558).jpg,round,train
data\raw\round\round (307).jpg,round,train
data\raw\round\round (956).jpg,round,train
data\raw\round\round (680).jpg,round,train
data\raw\round\round (992).jpg,round,train
data\raw\round\round (284).jpg,round,train
data\raw\round\round (974).jpg,round,train
data\raw\round\round (783).jpg,round,train
data\raw\round\round (132).jpg,round,train
data\raw\round\round (89).jpg,round,train
data\raw\round\round (271).jpg,round,train
data\raw\round\round (526).jpg,round,train
data\raw\round\round (928).jpg,round,train
data\raw\round\round (869).jpg,round,train
data\raw\round\round (957).jpg,round,train
data\raw\round\round (364).jpg,round,train
data\raw\round\round (163).jpg,round,train
data\raw\round\round (979).jpg,round,train
data\raw\round\round (863).jpg,round,train
data\raw\round\round (41).jpg,round,train
data\raw\round\round (990).jpg,round,train
data\raw\round\round (246).jpg,round,train
data\raw\round\round (804).jpg,round,train
data\raw\round\round (165).jpg,round,train
data\raw\round\round (212).jpg,round,train
data\raw\round\round (159).jpg,round,train
data\raw\round\round (421).jpg,round,train
data\raw\round\round (59).jpg,round,train
data\raw\round\round (40).jpg,round,train
data\raw\round\round (914).jpg,round,train
data\raw\round\round (594).jpg,round,train
data\raw\round\round (796).jpg,round,train
data\raw\round\round (858).jpg,round,train
data\raw\round\round (141).jpg,round,train
data\raw\round\round (410).jpg,round,train
data\raw\round\round (976).jpg,round,train
data\raw\round\round (220).jpg,round,train
data\raw\round\round (50).jpg,round,train
data\raw\round\round (231).jpg,round,train
data\raw\round\round (892).jpg,round,train
data\raw\round\round (576).jpg,round,train
data\raw\round\round (247).jpg,round,train
data\raw\round\round (51).jpg,round,train
data\raw\round\round (673).jpg,round,train
data\raw\round\round (373).jpg,round,train
data\raw\round\round (829).jpg,round,train
data\raw\round\round (343).jpg,round,train
data\raw\round\round (466).jpg,round,train
data\raw\round\round (360).jpg,round,train
data\raw\round\round (81).jpg,round,train
data\raw\round\round (640).jpg,round,train
data\raw\round\round (826).jpg,round,train
data\raw\round\round (547).jpg,round,train
data\raw\round\round (779).jpg,round,train
data\raw\round\round (791).jpg,round,train
data\raw\round\round (917).jpg,round,train
data\raw\round\round (39).jpg,round,train
data\raw\round\round (568).jpg,round,train
data\raw\round\round (845).jpg,round,train
data\raw\round\round (26).jpg,round,train
data\raw\round\round (415).jpg,round,train
data\raw\round\round (37).jpg,round,train
data\raw\round\round (438).jpg,round,train
data\raw\round\round (634).jpg,round,train
data\raw\round\round (207).jpg,round,train
data\raw\round\round (563).jpg,round,train
data\raw\round\round (955).jpg,round,train
data\raw\round\round (30).jpg,round,train
data\raw\round\round (138).jpg,round,train
data\raw\round\round (98).jpg,round,train
data\raw\round\round (803).jpg,round,train
data\raw\round\round (219).jpg,round,train
data\raw\round\round (984).jpg,round,train
data\raw\round\round (514).jpg,round,train
data\raw\round\round (905).jpg,round,train
data\raw\round\round (211).jpg,round,train
data\raw\round\round (947).jpg,round,train
data\raw\round\round (530).jpg,round,train
data\raw\round\round (480).jpg,round,train
data\raw\round\round (437).jpg,round,train
data\raw\round\round (145).jpg,round,train
data\raw\round\round (294).jpg,round,train
data\raw\round\round (77).jpg,round,train
data\raw\round\round (808).jpg,round,train
data\raw\round\round (300).jpg,round,train
data\raw\round\round (814).jpg,round,train
data\raw\round\round (517).jpg,round,train
data\raw\round\round (117).jpg,round,train
data\raw\round\round (447).jpg,round,train
data\raw\round\round (771).jpg,round,train
data\raw\round\round (857).jpg,round,train
data\raw\round\round (566).jpg,round,train
data\raw\round\round (922).jpg,round,train
data\raw\round\round (349).jpg,round,train
data\raw\round\round (455).jpg,round,train
data\raw\round\round (571).jpg,round,train
data\raw\round\round (150).jpg,round,train
data\raw\round\round (916).jpg,round,train
data\raw\round\round (959).jpg,round,train
data\raw\round\round (333).jpg,round,train
data\raw\round\round (958).jpg,round,train
data\raw\round\round (53).jpg,round,train
data\raw\round\round (560).jpg,round,train
data\raw\round\round (454).jpg,round,train
data\raw\round\round (440).jpg,round,train
data\raw\round\round (575).jpg,round,train
data\raw\round\round (309).jpg,round,train
data\raw\round\round (458).jpg,round,train
data\raw\round\round (572).jpg,round,train
data\raw\round\round (927).jpg,round,train
data\raw\round\round (556).jpg,round,train
data\raw\round\round (201).jpg,round,train
data\raw\round\round (944).jpg,round,train
data\raw\round\round (847).jpg,round,train
data\raw\round\round (890).jpg,round,train
data\raw\round\round (2).jpg,round,train
data\raw\round\round (718).jpg,round,train
data\raw\round\round (850).jpg,round,train
data\raw\round\round (111).jpg,round,train
data\raw\round\round (359).jpg,round,train
data\raw\round\round (136).jpg,round,train
data\raw\round\round (906).jpg,round,train
data\raw\round\round (994).jpg,round,train
data\raw\round\round (760).jpg,round,train
data\raw\round\round (486).jpg,round,train
data\raw\round\round (659).jpg,round,train
data\raw\round\round (846).jpg,round,train
data\raw\round\round (982).jpg,round,train
data\raw\round\round (413).jpg,round,train
data\raw\round\round (287).jpg,round,train
data\raw\round\round (326).jpg,round,train
data\raw\round\round (810).jpg,round,train
data\raw\round\round (678).jpg,round,train
data\raw\round\round (697).jpg,round,train
data\raw\round\round (903).jpg,round,train
data\raw\round\round (767).jpg,round,train
data\raw\round\round (836).jpg,round,train
data\raw\round\round (940).jpg,round,train
data\raw\round\round (7).jpg,round,train
data\raw\round\round (663).jpg,round,train
data\raw\round\round (621).jpg,round,train
data\raw\round\round (849).jpg,round,train
data\raw\round\round (498).jpg,round,train
data\raw\round\round (688).jpg,round,train
data\raw\round\round (384).jpg,round,train
data\raw\round\round (305).jpg,round,train
data\raw\round\round (86).jpg,round,train
data\raw\round\round (243).jpg,round,train
data\raw\round\round (761).jpg,round,train
data\raw\round\round (162).jpg,round,train
data\raw\round\round (844).jpg,round,train
data\raw\round\round (323).jpg,round,train
data\raw\round\round (175).jpg,round,train
data\raw\round\round (354).jpg,round,train
data\raw\round\round (178).jpg,round,train
data\raw\round\round (527).jpg,round,train
data\raw\round\round (396).jpg,round,train
data\raw\round\round (893).jpg,round,train
data\raw\round\round (418).jpg,round,train
data\raw\round\round (744).jpg,round,train
data\raw\round\round (391).jpg,round,train
data\raw\round\round (769).jpg,round,train
data\raw\round\round (60).jpg,round,train
data\raw\round\round (676).jpg,round,train
data\raw\round\round (451).jpg,round,train
data\raw\round\round (225).jpg,round,train
data\raw\round\round (727).jpg,round,train
data\raw\round\round (58).jpg,round,train
data\raw\round\round (228).jpg,round,train
data\raw\round\round (895).jpg,round,train
data\raw\round\round (267).jpg,round,train
data\raw\round\round (205).jpg,round,train
data\raw\round\round (38).jpg,round,train
data\raw\round\round (318).jpg,round,train
data\raw\round\round (206).jpg,round,train
data\raw\round\round (580).jpg,round,train
data\raw\round\round (221).jpg,round,train
data\raw\round\round (753).jpg,round,train
data\raw\round\round (372).jpg,round,train
data\raw\round\round (257).jpg,round,train
data\raw\round\round (901).jpg,round,train
data\raw\round\round (965).jpg,round,train
data\raw\round\round (622).jpg,round,train
data\raw\round\round (583).jpg,round,train
data\raw\round\round (46).jpg,round,train
data\raw\round\round (788).jpg,round,train
data\raw\round\round (387).jpg,round,train
data\raw\round\round (55).jpg,round,train
data\raw\round\round (34).jpg,round,train
data\raw\round\round (694).jpg,round,train
data\raw\round\round (80).jpg,round,train
data\raw\round\round (28).jpg,round,train
data\raw\round\round (713).jpg,round,train
data\raw\round\round (435).jpg,round,train
data\raw\round\round (772).jpg,round,train
data\raw\round\round (775).jpg,round,train
data\raw\round\round (74).jpg,round,train
data\raw\round\round (355).jpg,round,train
data\raw\round\round (288).jpg,round,train
data\raw\round\round (296).jpg,round,train
data\raw\round\round (101).jpg,round,train
data\raw\round\round (784).jpg,round,train
data\raw\round\round (494).jpg,round,train
data\raw\round\round (512).jpg,round,train
data\raw\round\round (280).jpg,round,train
data\raw\round\round (124).jpg,round,train
data\raw\round\round (720).jpg,round,train
data\raw\round\round (975).jpg,round,train
data\raw\round\round (800).jpg,round,train
data\raw\round\round (96).jpg,round,train
data\raw\round\round (471).jpg,round,train
data\raw\round\round (819).jpg,round,train
data\raw\round\round (524).jpg,round,train
data\raw\round\round (491).jpg,round,train
data\raw\round\round (402).jpg,round,train
data\raw\round\round (245).jpg,round,train
data\raw\round\round (877).jpg,round,train
data\raw\round\round (259).jpg,round,train
data\raw\round\round (574).jpg,round,train
data\raw\round\round (891).jpg,round,train
data\raw\round\round (25).jpg,round,train
data\raw\round\round (660).jpg,round,train
data\raw\round\round (627).jpg,round,train
data\raw\round\round (119).jpg,round,train
data\raw\round\round (203).jpg,round,train
data\raw\round\round (657).jpg,round,train
data\raw\round\round (710).jpg,round,train
data\raw\round\round (16).jpg,round,train
data\raw\round\round (703).jpg,round,train
data\raw\round\round (515).jpg,round,train
data\raw\round\round (685).jpg,round,train
data\raw\round\round (188).jpg,round,train
data\raw\round\round (876).jpg,round,train
data\raw\round\round (691).jpg,round,train
data\raw\round\round (719).jpg,round,train
data\raw\round\round (75).jpg,round,train
data\raw\round\round (289).jpg,round,train
data\raw\round\round (935).jpg,round,train
data\raw\round\round (414).jpg,round,train
data\raw\round\round (386).jpg,round,train
data\raw\round\round (419).jpg,round,train
data\raw\round\round (229).jpg,round,train
data\raw\round\round (204).jpg,round,train
data\raw\round\round (661).jpg,round,train
data\raw\round\round (481).jpg,round,train
data\raw\round\round (830).jpg,round,train
data\raw\round\round (195).jpg,round,train
data\raw\round\round (929).jpg,round,train
data\raw\round\round (120).jpg,round,train
data\raw\round\round (416).jpg,round,train
data\raw\round\round (939).jpg,round,train
data\raw\round\round (824).jpg,round,train
data\raw\round\round (525).jpg,round,train
data\raw\round\round (459).jpg,round,train
data\raw\round\round (443).jpg,round,train
data\raw\round\round (509).jpg,round,train
data\raw\round\round (301).jpg,round,train
data\raw\round\round (70).jpg,round,train
data\raw\round\round (633).jpg,round,train
data\raw\round\round (612).jpg,round,train
data\raw\round\round (577).jpg,round,train
data\raw\round\round (569).jpg,round,train
data\raw\round\round (302).jpg,round,train
data\raw\round\round (336).jpg,round,train
data\raw\round\round (820).jpg,round,train
data\raw\round\round (107).jpg,round,train
data\raw\round\round (196).jpg,round,train
data\raw\round\round (949).jpg,round,train
data\raw\round\round (832).jpg,round,train
data\raw\round\round (467).jpg,round,train
data\raw\round\round (617).jpg,round,train
data\raw\round\round (139).jpg,round,train
data\raw\round\round (251).jpg,round,train
data\raw\round\round (425).jpg,round,train
data\raw\round\round (327).jpg,round,train
data\raw\round\round (199).jpg,round,train
data\raw\round\round (797).jpg,round,train
data\raw\round\round (930).jpg,round,train
data\raw\round\round (593).jpg,round,train
data\raw\round\round (777).jpg,round,train
data\raw\round\round (131).jpg,round,train
data\raw\round\round (95).jpg,round,train
data\raw\round\round (484).jpg,round,train
data\raw\round\round (565).jpg,round,train
data\raw\round\round (591).jpg,round,train
data\raw\round\round (468).jpg,round,train
data\raw\round\round (635).jpg,round,train
data\raw\round\round (882).jpg,round,train
data\raw\round\round (76).jpg,round,train
data\raw\round\round (770).jpg,round,train
data\raw\round\round (843).jpg,round,train
data\raw\round\round (878).jpg,round,train
data\raw\round\round (489).jpg,round,train
data\raw\round\round (823).jpg,round,train
data\raw\round\round (900).jpg,round,train
data\raw\round\round (320).jpg,round,train
data\raw\round\round (378).jpg,round,train
data\raw\round\round (745).jpg,round,train
data\raw\round\round (87).jpg,round,train
data\raw\round\round (475).jpg,round,train
data\raw\round\round (161).jpg,round,train
data\raw\round\round (702).jpg,round,train
data\raw\round\round (501).jpg,round,train
data\raw\round\round (291).jpg,round,train
data\raw\round\round (523).jpg,round,train
data\raw\round\round (122).jpg,round,train
data\raw\round\round (980).jpg,round,train
data\raw\round\round (264).jpg,round,train
data\raw\round\round (600).jpg,round,train
data\raw\round\round (644).jpg,round,train
data\raw\round\round (282).jpg,round,train
data\raw\round\round (838).jpg,round,train
data\raw\round\round (202).jpg,round,train
data\raw\round\round (434).jpg,round,train
data\raw\round\round (460).jpg,round,train
data\raw\round\round (853).jpg,round,train
data\raw\round\round (445).jpg,round,train
data\raw\round\round (399).jpg,round,train
data\raw\round\round (751).jpg,round,train
data\raw\round\round (629).jpg,round,train
